Unnamed: 0,periodo,estu_tipodocumento,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,estu_genero,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
38370,20224,1,2,2,1,1,4,9,1,2,2,2,1,2,0,0,0,0,2,2,2,2,3,3
38371,20224,1,2,2,1,3,1,3,1,2,1,7,2,1,0,0,1,0,3,2,3,2,3,3
38372,20224,1,2,2,1,1,2,7,1,2,5,3,1,3,0,0,0,1,2,1,2,2,2,2
38373,20224,1,2,2,1,3,2,3,2,1,1,7,3,1,0,1,1,1,2,2,1,2,2,2
38374,20224,1,2,2,1,2,6,3,1,1,5,5,2,2,1,0,1,1,2,2,2,2,2,2
38375,20224,1,2,2,1,1,1,3,1,2,1,1,4,2,0,1,1,1,3,3,2,2,3,3
38376,20224,1,2,2,1,3,3,19,1,1,2,2,2,4,1,1,1,1,2,2,2,2,2,2
38377,20224,2,2,2,1,1,3,9,1,1,2,4,1,2,0,1,1,1,2,2,2,2,2,2
38378,20224,1,2,2,1,1,2,8,1,1,5,2,2,1,0,0,0,0,3,2,2,2,2,3
38379,20224,1,2,2,1,2,2,19,1,2,2,3,1,3,0,0,1,0,2,3,3,2,2,3
38380,20224,1,2,2,1,1,6,11,1,2,1,1,7,3,0,0,1,1,2,2,2,2,2,3
38381,20224,1,2,2,1,3,6,3,1,2,1,12,2,5,0,1,1,1,2,2,2,2,2,3
38382,20224,1,1,2,1,1,2,15,1,2,5,3,1,3,0,0,0,0,2,2,1,2,2,2
38383,20224,1,2,2,1,1,2,9,1,2,5,4,1,2,0,0,1,0,2,2,2,2,1,2
38384,20224,1,1,2,1,3,2,30,1,1,2,2,4,2,0,0,0,1,3,3,2,2,3,3
38385,20224,1,2,2,1,3,2,3,1,1,1,1,3,1,0,1,1,1,2,3,2,3,3,3
38386,20224,1,2,2,1,1,6,13,1,2,3,3,1,3,0,0,0,1,2,2,2,2,2,3
38387,20224,1,2,2,1,1,2,15,1,2,3,10,1,4,0,0,0,0,2,2,3,3,3,3
38388,20224,1,1,2,1,2,6,3,1,2,2,5,1,3,0,0,0,0,2,2,2,2,2,3
38389,20224,1,2,2,1,1,1,3,1,2,2,2,1,3,0,0,1,1,2,2,2,2,2,2
38390,20224,1,1,2,1,1,2,8,1,2,2,5,7,5,0,0,0,1,2,2,2,2,2,3
38391,20224,1,2,2,1,1,1,3,1,2,2,3,1,3,0,1,1,1,2,3,3,2,3,3
38392,20224,1,2,2,1,1,6,30,1,2,5,3,7,2,0,0,0,0,2,2,1,2,2,2
38393,20224,1,2,2,1,2,1,3,1,2,4,2,1,2,0,0,1,1,2,2,2,2,3,3
38394,20224,1,2,2,1,1,2,7,1,2,7,5,1,3,0,0,0,1,3,3,2,3,2,3
38395,20224,1,2,2,1,1,2,13,1,2,2,4,1,3,0,0,1,1,3,3,3,3,3,4
38396,20224,1,2,2,1,1,3,9,1,1,11,6,1,3,0,1,1,0,2,2,2,2,1,2
38397,20224,1,2,2,1,1,6,12,1,2,4,2,7,5,0,0,0,1,2,2,2,2,2,3
38398,20224,6,2,2,1,3,3,3,1,1,2,2,7,2,0,1,1,1,3,2,3,3,3,3
38399,20224,2,2,2,1,3,3,3,1,1,5,7,2,3,0,0,0,0,2,3,2,2,2,3
38400,20224,1,2,2,1,1,2,23,1,2,2,5,3,2,0,0,0,1,2,3,2,2,3,3
38401,20224,1,1,2,1,1,2,8,1,1,4,2,2,2,0,0,0,1,2,2,2,2,2,3
38402,20224,1,2,2,1,2,2,19,1,2,1,2,2,3,0,0,1,0,4,3,2,3,3,3
38403,20224,1,2,2,1,1,4,9,1,1,2,2,1,3,0,0,0,0,2,2,2,3,3,3
38404,20224,1,2,2,1,3,2,19,1,1,10,7,4,3,1,0,0,0,1,1,2,2,2,2
38405,20224,1,2,2,1,1,3,3,1,2,2,3,1,4,0,0,0,0,2,2,2,2,3,3
38406,20224,1,1,2,1,2,6,26,1,2,4,3,1,3,0,0,1,1,2,2,2,2,3,3
38407,20224,1,2,2,1,1,6,1,1,1,5,3,7,3,0,0,0,0,2,3,2,3,3,3
38408,20224,1,2,2,1,1,4,9,1,2,5,2,1,2,0,1,1,1,3,4,3,3,3,4
38409,20224,1,2,2,1,1,6,3,1,2,5,7,2,4,0,0,1,0,3,3,3,3,3,3
38410,20224,1,2,2,1,3,2,3,1,2,8,2,1,3,0,1,0,1,3,3,2,3,2,3
38411,20224,1,2,2,1,1,2,7,1,2,7,2,4,2,0,0,0,1,2,2,1,2,2,2
38412,20224,1,2,2,1,3,4,3,2,1,8,2,3,4,0,1,1,1,3,4,3,3,3,4
38413,20224,1,2,2,1,1,2,8,1,2,5,3,2,3,1,0,0,1,2,2,2,2,2,2
38414,20224,1,2,2,1,1,6,13,1,1,5,2,5,3,0,1,1,1,2,2,1,2,2,2
38415,20224,1,1,2,1,2,6,26,1,2,5,2,3,4,0,1,1,1,2,2,2,2,2,3
38416,20224,1,1,2,1,1,2,24,1,2,3,3,2,2,0,0,1,1,2,2,3,2,3,3
38417,20224,1,2,2,1,1,2,3,1,1,5,10,7,2,0,0,0,0,2,2,2,3,2,3
38418,20224,1,2,2,1,3,1,3,2,1,1,8,3,2,1,1,1,1,3,2,3,2,3,3
38419,20224,1,2,2,1,3,1,3,1,1,11,7,3,3,0,0,1,0,2,3,2,3,3,3
38420,20224,1,2,2,1,1,2,8,1,2,4,4,4,3,1,1,1,1,3,3,3,2,3,3
38421,20224,1,2,2,1,3,2,9,2,2,7,7,1,2,0,1,1,1,3,3,3,3,3,3
38422,20224,2,1,2,1,3,2,21,1,1,2,2,7,5,0,1,1,1,2,2,1,2,2,2
38423,20224,1,1,2,1,1,6,23,1,1,5,5,1,4,0,0,0,1,2,2,2,2,2,2
38424,20224,1,2,2,1,3,2,19,1,1,7,7,2,2,0,0,1,1,2,2,2,2,2,3
38425,20224,1,2,2,1,1,1,3,1,1,9,9,1,3,0,1,1,1,2,3,2,3,3,3
38426,20224,1,2,2,1,1,1,3,1,1,4,5,2,3,0,0,1,0,2,2,2,2,3,3
38427,20224,2,2,2,1,3,3,3,1,1,7,7,3,3,0,1,1,1,2,2,2,2,2,2
38428,20224,1,2,2,1,1,1,7,1,2,4,4,1,2,0,0,1,1,3,4,3,3,3,4
38429,20224,1,2,2,1,3,2,3,1,1,2,2,2,4,0,0,1,1,3,3,3,3,3,3
38430,20224,2,2,2,1,3,3,3,1,2,4,4,2,3,0,0,1,1,2,3,2,2,2,3
38431,20224,1,2,1,1,1,2,2,1,2,7,2,3,2,0,0,1,1,2,3,3,3,3,3
38432,20224,1,2,2,1,1,2,8,1,1,8,8,3,4,0,1,1,1,3,3,3,3,3,3
38433,20224,1,2,2,1,4,5,3,2,1,5,3,1,5,0,0,0,1,1,2,2,2,2,2
38434,20224,2,2,2,1,2,2,19,1,1,7,2,2,2,0,0,0,1,3,3,3,3,3,4
38435,20224,1,1,2,1,1,6,22,1,1,3,3,2,2,0,0,0,1,2,3,2,2,2,3
38436,20224,1,2,2,1,1,6,17,1,1,1,5,2,2,0,1,1,1,2,3,3,3,3,3
38437,20224,1,2,2,1,3,4,3,2,2,2,3,5,3,1,1,1,1,4,4,4,4,4,5
38438,20224,2,2,2,1,3,4,9,1,1,3,2,1,1,0,1,1,1,2,3,2,2,2,3
38439,20224,1,2,2,1,1,2,16,1,2,2,2,4,3,0,0,1,1,2,3,2,3,2,3
38440,20224,1,2,2,1,3,2,3,1,2,7,7,2,2,0,1,1,1,3,3,3,3,3,3
38441,20224,1,2,2,1,3,2,19,2,1,2,2,1,2,0,1,1,0,3,3,2,2,3,3
38442,20224,1,2,2,1,1,2,3,1,1,3,3,2,3,0,1,1,1,3,3,2,3,3,3
38443,20224,1,2,2,1,3,6,3,1,1,1,1,3,2,0,1,1,1,3,3,3,3,3,4
38444,20224,1,1,2,1,2,2,6,1,2,3,3,1,3,0,0,0,1,2,2,2,2,2,3
38445,20224,2,1,2,1,1,2,26,1,1,3,3,1,2,0,0,0,0,2,2,1,2,2,2
38446,20224,3,2,2,1,3,3,3,1,1,2,4,1,2,0,0,1,1,2,2,2,2,2,3
38447,20224,1,2,2,1,3,1,3,1,2,4,5,1,2,0,0,0,1,2,2,2,2,2,2
38448,20224,2,2,2,1,3,2,19,1,2,5,2,2,4,0,0,1,0,2,2,2,2,3,3
38449,20224,1,2,2,1,1,2,16,1,1,3,4,3,3,0,0,0,1,2,2,2,2,2,2
38450,20224,1,2,2,1,1,6,23,1,2,5,3,1,3,0,0,0,0,2,2,2,2,3,3
38451,20224,1,2,2,1,3,2,3,1,1,2,5,3,3,0,0,1,1,3,2,2,2,3,3
38452,20224,1,2,2,1,1,6,12,1,1,6,7,1,3,0,0,0,1,2,2,2,2,2,2
38453,20224,1,2,2,1,2,2,19,1,2,2,7,2,3,0,1,0,0,3,3,3,3,3,3
38454,20224,2,2,2,1,1,3,9,1,2,4,2,3,1,1,1,1,1,3,3,3,3,3,3
38455,20224,1,2,2,1,3,3,21,1,2,5,5,2,4,0,0,0,1,2,2,2,2,2,3
38456,20224,1,2,2,1,1,2,9,1,2,4,5,1,3,0,0,0,0,2,2,2,2,2,3
38457,20224,1,2,2,1,1,6,12,1,1,2,2,2,3,1,1,1,0,2,2,2,2,2,3
38458,20224,1,2,2,1,3,1,3,1,2,6,7,3,3,0,0,1,1,2,2,3,3,3,3
38459,20224,1,2,2,1,3,1,3,1,1,7,7,3,2,0,1,1,1,1,2,2,2,2,3
38460,20224,1,2,2,1,3,1,19,1,2,6,2,2,3,0,0,0,1,2,2,3,2,3,3
38461,20224,6,2,2,1,3,2,3,1,2,10,12,7,2,0,0,0,0,2,2,2,2,3,3
38462,20224,1,2,2,1,2,6,3,1,1,2,2,1,2,0,0,1,1,3,3,3,3,3,3
38463,20224,1,2,2,1,1,1,7,1,2,2,2,1,2,0,0,1,1,2,2,2,2,2,3
38464,20224,1,2,2,1,3,2,3,2,1,6,7,2,1,0,1,1,1,3,3,3,3,3,3
38465,20224,1,2,2,1,3,2,3,1,1,2,2,3,2,0,1,1,0,3,3,3,3,3,3
38466,20224,1,1,2,1,1,1,10,1,2,2,4,1,2,0,0,0,1,2,2,2,2,2,3
38467,20224,3,2,2,1,3,6,3,1,2,2,4,4,3,0,1,0,1,2,2,3,2,2,3
38468,20224,1,2,2,1,1,6,11,1,2,3,10,7,5,0,0,0,0,2,2,2,2,2,2
38469,20224,1,2,2,1,2,4,3,2,2,4,3,3,3,0,1,1,1,3,3,3,3,3,3
38470,20224,2,2,2,1,1,3,17,1,2,10,3,1,3,0,0,0,1,2,2,3,2,3,3
38471,20224,1,1,2,1,2,2,8,1,1,5,5,3,3,0,0,0,1,2,2,2,2,2,2
38472,20224,1,1,2,1,2,6,13,1,1,3,3,3,4,1,0,0,1,2,2,2,2,2,2
38473,20224,1,2,2,1,1,2,4,1,2,3,2,1,2,0,0,0,0,2,2,2,2,2,3
38474,20224,1,2,1,1,1,2,2,1,1,5,3,7,2,0,0,0,0,2,2,2,2,3,3
38475,20224,1,2,2,1,1,6,18,1,2,3,10,3,3,0,0,1,1,2,2,2,2,2,2
38476,20224,1,1,2,1,1,1,10,1,2,1,2,7,3,0,0,1,1,2,2,2,2,3,3
38477,20224,1,2,2,1,3,3,3,1,2,3,4,1,3,0,1,1,0,2,2,2,2,2,2
38478,20224,1,2,2,1,3,2,9,2,2,6,1,1,2,1,1,1,1,4,3,3,3,3,3
38479,20224,2,2,2,1,1,6,12,1,2,2,1,3,2,0,0,0,0,2,2,2,2,2,2
38480,20224,1,1,2,1,3,2,30,1,1,1,1,7,2,1,1,1,1,3,3,2,3,3,3
38481,20224,1,2,2,1,2,1,3,1,2,5,2,3,2,0,1,1,1,3,2,3,2,3,3
38482,20224,1,2,2,1,3,2,19,1,2,3,3,1,2,0,0,0,1,2,2,2,2,2,3
38483,20224,1,2,2,1,3,4,3,2,1,8,8,4,2,1,1,1,1,4,3,3,3,3,3
38484,20224,1,2,2,1,1,2,28,1,1,1,1,2,3,0,1,1,1,2,3,2,2,3,3
38485,20224,1,2,2,1,3,2,3,2,2,9,7,2,2,1,1,1,1,4,3,2,3,3,4
38486,20224,2,1,2,1,1,1,10,1,1,10,3,3,3,0,0,1,1,2,2,2,2,3,3
38487,20224,1,2,2,1,1,6,13,1,2,5,5,2,2,1,0,1,1,2,3,2,2,3,3
38488,20224,2,1,2,1,1,2,24,1,2,5,3,1,3,0,0,0,1,2,1,1,2,2,2
38489,20224,1,2,2,1,1,6,11,1,1,5,5,3,3,0,0,1,1,2,2,2,2,2,2
38490,20224,2,2,2,1,2,2,15,1,1,2,3,1,3,0,0,0,1,2,2,2,2,2,2
38491,20224,1,2,2,1,1,1,3,1,2,9,1,4,2,0,1,1,1,2,2,2,2,3,3
38492,20224,1,2,2,1,1,2,23,1,1,1,1,2,4,1,0,1,1,2,2,2,2,2,2
38493,20224,1,1,2,1,1,2,20,1,2,3,10,2,4,0,1,1,1,2,2,2,2,2,2
38494,20224,1,2,2,1,1,2,16,1,1,10,10,1,3,0,0,0,1,2,2,1,2,2,2
38495,20224,1,2,2,1,3,1,3,1,1,6,6,2,4,0,0,0,1,3,3,3,3,3,3
38496,20224,1,2,2,1,1,1,9,2,1,5,2,2,3,0,0,1,0,2,1,2,2,2,2
38497,20224,1,1,2,1,2,6,3,1,2,2,5,1,2,0,0,0,0,2,3,3,2,3,3
38498,20224,1,2,2,1,1,1,12,1,1,2,1,1,2,1,1,1,1,3,2,2,2,2,3
38499,20224,1,2,2,1,3,3,3,1,2,5,5,1,4,0,0,0,0,1,2,2,2,2,2
38500,20224,1,2,2,1,1,2,23,1,2,7,6,2,2,0,0,0,0,3,3,3,3,3,3
38501,20224,1,1,2,1,1,2,3,1,2,3,3,1,1,0,0,0,1,2,2,1,2,2,2
38502,20224,1,1,2,1,1,2,20,1,1,10,2,1,3,0,0,0,1,2,2,2,2,2,3
38503,20224,1,2,2,1,3,1,3,1,2,11,5,3,2,1,1,1,1,3,3,3,3,3,4
38504,20224,2,2,2,1,1,3,3,1,1,2,2,1,3,0,0,1,1,2,2,2,2,2,2
38505,20224,1,2,2,1,1,1,3,1,2,2,5,1,3,0,1,1,1,2,2,2,2,3,3
38506,20224,1,2,2,1,1,6,11,1,2,4,4,1,2,1,0,1,1,2,2,2,2,3,3
38507,20224,1,2,2,1,1,6,24,1,2,2,7,1,3,0,0,1,1,2,2,2,2,2,2
38508,20224,1,2,2,1,3,3,3,1,1,8,8,3,3,0,0,1,1,2,1,1,2,2,2
38509,20224,1,2,2,1,2,2,3,2,1,2,4,2,2,0,1,1,1,3,3,3,3,3,3
38510,20224,1,2,2,1,2,6,3,1,1,2,2,1,2,0,0,1,1,2,3,2,2,2,3
38511,20224,1,2,2,1,2,6,3,1,1,2,5,2,2,0,0,1,1,2,3,3,2,2,3
38512,20224,1,1,2,1,2,6,19,1,1,4,4,2,2,0,0,0,1,2,2,1,2,2,2
38513,20224,1,2,2,1,3,1,3,1,2,4,7,2,2,0,1,0,1,3,3,2,3,3,3
38514,20224,1,2,2,1,3,6,3,1,2,5,5,1,3,0,0,0,1,1,1,1,2,2,2
38515,20224,1,2,2,1,1,1,3,1,1,2,2,3,3,0,0,1,1,2,2,2,2,3,3
38516,20224,1,1,2,1,3,6,24,1,2,2,5,1,3,0,0,0,1,2,2,2,2,2,3
38517,20224,1,2,2,1,2,6,12,1,1,5,1,6,3,0,0,0,1,2,2,1,2,2,2
38518,20224,1,1,2,1,3,2,28,1,1,2,1,2,2,1,1,1,1,2,2,2,3,3,3
38519,20224,1,2,2,1,2,2,3,1,2,3,4,1,1,0,0,0,0,2,2,3,2,3,3
38520,20224,1,2,2,1,1,1,3,1,1,2,2,2,3,0,0,1,1,2,2,3,3,3,3
38521,20224,1,2,2,1,2,2,15,1,2,2,3,2,2,0,0,1,1,3,3,3,3,3,4
38522,20224,1,2,2,1,1,2,15,1,2,10,4,2,3,0,0,0,1,2,2,2,2,2,3
38523,20224,1,1,2,1,1,2,12,1,1,5,1,4,3,0,1,1,1,2,2,2,2,3,3
38524,20224,1,2,2,1,3,1,3,1,2,7,12,2,1,0,1,1,0,2,3,2,2,3,3
38525,20224,1,2,2,1,3,2,3,2,1,1,1,4,3,1,1,1,1,2,3,3,3,3,3
38526,20224,1,2,2,1,1,6,13,1,1,5,5,2,2,0,0,0,0,2,3,2,2,2,3
38527,20224,1,2,2,1,3,2,3,2,1,3,1,2,3,0,1,1,1,2,2,1,2,2,2
38528,20224,1,2,2,1,1,6,14,1,2,5,3,1,2,0,0,0,0,2,2,1,2,2,2
38529,20224,1,2,2,1,3,2,19,1,1,2,7,1,2,0,0,0,1,2,2,2,2,2,3
38530,20224,1,1,2,1,1,4,15,1,2,5,5,7,2,0,0,0,1,2,2,2,2,2,3
38531,20224,1,2,2,1,1,6,11,1,1,5,3,1,4,0,0,0,1,1,3,2,2,2,3
38532,20224,1,1,2,1,1,2,27,1,2,1,2,7,3,1,0,1,1,2,2,2,2,2,2
38533,20224,1,1,2,1,1,2,4,1,1,6,5,1,3,0,0,0,1,3,3,3,3,3,3
38534,20224,1,2,2,1,3,3,9,1,1,1,10,7,2,0,0,1,1,2,2,1,2,2,3
38535,20224,1,2,2,1,3,4,3,2,2,1,8,3,2,1,1,1,0,3,3,3,2,3,3
38536,20224,1,2,2,1,1,4,3,1,2,1,5,1,4,1,1,1,1,2,3,2,3,3,3
38537,20224,1,2,2,1,1,6,18,1,1,2,2,2,2,0,1,1,1,3,3,2,2,3,3
38538,20224,1,2,2,1,1,3,3,1,2,1,1,1,2,0,0,0,1,2,2,1,2,2,2
38539,20224,1,1,2,1,2,2,27,1,1,2,1,2,2,0,0,1,1,2,3,3,3,3,3
38540,20224,1,2,2,1,1,6,9,1,2,4,3,4,4,0,1,1,1,3,3,2,2,3,3
38541,20224,1,2,2,1,3,1,19,1,2,2,5,7,3,0,0,0,1,2,2,2,2,2,3
38542,20224,1,2,2,1,3,3,3,1,1,3,3,7,3,0,0,0,1,2,1,2,2,2,2
38543,20224,1,2,2,1,3,2,3,2,2,1,7,3,3,0,0,0,0,3,3,3,3,3,3
38544,20224,1,2,2,1,3,6,3,1,1,7,2,2,3,1,0,1,1,3,3,3,3,3,3
38545,20224,1,2,2,1,1,2,27,1,1,4,3,1,3,0,0,0,1,2,2,2,2,2,2
38546,20224,1,1,2,1,1,1,10,1,1,2,3,1,3,0,0,0,1,2,2,2,2,3,3
38547,20224,1,2,2,1,1,4,9,1,1,3,2,3,2,0,0,1,1,2,2,2,2,2,3
38548,20224,1,2,2,1,1,1,9,2,1,5,5,1,4,0,0,1,0,2,2,1,2,2,2
38549,20224,2,2,2,1,2,6,16,1,1,4,4,2,2,1,1,1,1,3,3,3,3,3,4
38550,20224,1,1,2,1,2,6,14,1,1,2,2,1,3,0,1,1,1,2,2,2,2,2,3
38551,20224,1,2,2,1,1,6,30,1,1,5,2,1,4,0,0,1,1,2,2,2,2,2,2
38552,20224,2,2,2,1,3,3,3,1,1,2,5,3,3,0,0,0,1,2,3,2,3,2,3
38553,20224,2,2,2,1,1,3,4,1,2,3,10,1,5,0,0,0,1,2,2,2,2,2,2
38554,20224,1,2,2,1,2,6,16,1,2,2,1,7,2,1,1,1,0,2,3,3,3,3,4
38555,20224,1,2,2,1,1,2,12,1,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2
38556,20224,1,2,2,1,1,2,12,1,2,2,2,1,3,0,0,1,1,2,3,3,3,3,3
38557,20224,1,2,2,1,1,6,11,1,2,5,3,3,3,0,0,0,0,2,2,2,2,2,2
38558,20224,2,2,2,1,1,2,27,1,2,3,3,1,4,0,0,0,1,2,2,3,3,2,3
38559,20224,1,1,2,1,1,6,3,1,2,4,5,3,4,0,0,1,1,2,2,2,2,3,3
38560,20224,1,2,2,1,2,2,3,2,1,7,8,3,3,0,1,1,1,3,3,3,3,4,4
38561,20224,1,1,2,1,1,2,20,1,2,5,5,1,3,1,0,1,0,2,1,2,2,3,2
38562,20224,1,2,2,1,3,2,19,1,2,5,5,3,3,0,1,1,1,2,2,2,2,2,3
38563,20224,1,2,2,1,1,2,8,1,2,5,3,3,3,0,0,0,0,2,2,2,2,2,3
38564,20224,1,2,2,1,1,1,3,1,1,2,7,2,3,0,1,1,1,2,2,2,2,3,3
38565,20224,1,2,2,1,3,1,3,1,2,6,12,1,2,0,0,0,0,2,3,3,2,3,3
38566,20224,1,1,2,1,1,2,10,1,1,3,3,2,2,0,0,1,0,3,2,2,3,2,3
38567,20224,1,2,2,1,1,2,8,1,2,7,1,2,2,0,0,0,1,3,3,2,3,3,3
38568,20224,1,2,2,1,3,6,19,1,2,2,3,7,4,0,0,0,1,2,2,2,2,2,3
38569,20224,2,1,2,1,1,2,13,1,2,3,3,3,3,0,0,0,0,2,1,2,2,2,2
38570,20224,2,2,2,1,1,3,13,1,2,10,10,1,3,0,0,0,0,2,2,2,2,2,2
38571,20224,1,2,2,1,3,6,3,1,2,9,11,7,4,0,1,1,1,2,2,2,2,2,3
38572,20224,2,2,2,1,1,3,7,1,1,11,2,2,3,0,1,1,1,2,2,2,2,2,3
38573,20224,2,2,2,1,1,2,3,1,1,2,2,3,3,0,0,1,1,2,2,2,2,2,2
38574,20224,1,2,2,1,1,1,4,1,1,5,5,1,3,0,0,1,1,2,2,1,2,2,2
38575,20224,1,2,2,1,1,1,4,1,1,3,10,1,5,0,0,1,0,2,2,2,2,2,3
38576,20224,1,1,2,1,1,2,20,1,2,5,5,2,3,0,0,0,1,2,2,2,2,2,2
38577,20224,1,1,2,1,2,2,6,1,2,2,5,3,2,0,0,1,1,3,3,3,3,3,4
38578,20224,1,1,2,1,3,2,30,1,1,11,12,2,2,0,0,0,1,3,3,2,2,2,3
38579,20224,2,2,2,1,1,6,13,1,1,3,2,1,2,0,0,1,0,2,1,2,2,2,2
38580,20224,1,2,2,1,1,1,3,1,2,5,5,2,3,0,0,1,0,2,3,2,2,3,3
38581,20224,1,2,2,1,3,2,19,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2
38582,20224,3,2,2,1,1,6,13,1,2,2,1,7,2,0,0,1,0,3,2,1,2,2,2
38583,20224,1,2,2,1,1,2,12,1,2,5,3,1,3,0,1,0,1,2,2,2,3,3,3
38584,20224,1,2,2,1,1,6,3,1,2,3,2,2,2,1,0,1,1,2,3,2,2,3,3
38585,20224,1,2,2,1,1,2,7,1,2,1,2,1,3,0,1,1,0,3,2,3,3,3,3
38586,20194,1,2,2,1,3,6,3,1,1,2,5,2,3,0,1,1,1,1,2,2,2,3,3
38587,20194,1,2,2,1,3,6,3,1,1,2,5,2,3,0,1,1,1,1,2,2,2,3,3
38588,20194,1,2,2,1,3,2,3,2,1,1,1,7,2,1,1,1,1,3,3,3,3,3,4
38589,20194,1,2,2,1,3,2,3,2,1,1,1,7,2,1,1,1,1,3,3,3,3,3,4
38590,20194,2,2,2,1,1,3,3,1,1,5,5,3,3,0,0,1,1,2,2,2,2,2,2
38591,20194,2,2,2,1,1,3,3,1,1,5,5,3,3,0,0,1,1,2,2,2,2,2,2
38592,20194,1,2,2,1,1,4,30,1,1,10,3,1,3,0,0,0,1,2,1,2,1,2,2
38593,20194,1,2,2,1,1,4,30,1,1,10,3,1,3,0,0,0,1,2,1,2,1,2,2
38594,20194,1,1,2,1,1,2,10,1,1,11,5,2,2,0,1,0,0,2,3,2,2,2,3
38595,20194,1,1,2,1,1,2,10,1,1,11,5,2,2,0,1,0,0,2,3,2,2,2,3
38596,20194,1,2,2,1,3,2,3,1,1,11,11,7,3,1,1,1,1,2,3,3,3,3,3
38597,20194,1,2,2,1,3,2,3,1,1,11,11,7,3,1,1,1,1,2,3,3,3,3,3
38598,20194,1,2,2,1,3,2,19,1,2,5,11,1,3,0,0,0,0,2,2,1,2,2,2
38599,20194,1,2,2,1,3,2,19,1,2,5,11,1,3,0,0,0,0,2,2,1,2,2,2
38600,20194,1,2,2,1,1,6,12,1,2,2,2,1,4,1,0,1,0,2,1,2,2,2,2
38601,20194,1,2,2,1,1,6,12,1,2,2,2,1,4,1,0,1,0,2,1,2,2,2,2
38602,20194,1,2,2,1,1,2,24,1,2,3,3,1,3,0,0,0,0,2,2,2,2,2,2
38603,20194,1,2,2,1,1,2,24,1,2,3,3,1,3,0,0,0,0,2,2,2,2,2,2
38604,20194,1,2,2,1,3,4,3,2,1,9,11,4,3,1,1,1,1,3,3,4,3,3,4
38605,20194,1,2,2,1,3,4,3,2,1,9,11,4,3,1,1,1,1,3,3,4,3,3,4
38606,20194,1,1,2,1,1,2,3,1,2,2,10,2,2,0,0,0,1,2,1,2,2,2,2
38607,20194,1,1,2,1,1,2,3,1,2,2,10,2,2,0,0,0,1,2,1,2,2,2,2
38608,20194,1,2,2,1,1,2,15,1,1,5,2,1,5,0,0,0,1,2,2,2,2,2,2
38609,20194,1,2,2,1,1,2,15,1,1,5,2,1,5,0,0,0,1,2,2,2,2,2,2
38610,20194,1,1,2,1,2,2,13,1,2,3,4,1,2,0,0,0,1,2,2,2,2,3,3
38611,20194,1,1,2,1,2,2,13,1,2,3,4,1,2,0,0,0,1,2,2,2,2,3,3
38612,20194,1,2,2,1,1,2,9,1,1,1,5,2,3,0,1,1,1,3,3,3,3,2,3
38613,20194,1,2,2,1,1,2,9,1,1,1,5,2,3,0,1,1,1,3,3,3,3,2,3
38614,20194,1,2,2,1,1,3,9,1,2,3,3,4,3,0,0,1,1,2,2,2,2,3,3
38615,20194,1,2,2,1,1,3,9,1,2,3,3,4,3,0,0,1,1,2,2,2,2,3,3
38616,20194,2,1,2,1,3,2,30,1,1,5,3,1,2,0,1,0,0,1,2,1,2,2,2
38617,20194,2,1,2,1,3,2,30,1,1,5,3,1,2,0,1,0,0,1,2,1,2,2,2
38618,20194,1,2,2,1,1,1,3,1,1,11,8,2,3,0,1,1,1,3,3,3,3,3,4
38619,20194,1,2,2,1,1,1,3,1,1,11,8,2,3,0,1,1,1,3,3,3,3,3,4
38620,20194,1,1,2,1,3,1,19,1,1,4,4,1,4,1,0,0,1,2,2,2,2,2,3
38621,20194,1,1,2,1,3,1,19,1,1,4,4,1,4,1,0,0,1,2,2,2,2,2,3
38622,20194,1,2,2,1,1,2,24,1,2,11,1,1,4,0,0,0,1,2,3,3,2,3,3
38623,20194,1,2,2,1,1,2,24,1,2,11,1,1,4,0,0,0,1,2,3,3,2,3,3
38624,20224,1,2,2,1,3,2,19,1,2,2,2,2,3,0,1,1,1,2,1,1,2,2,2
38625,20194,2,2,2,1,1,2,23,1,1,3,3,1,4,0,0,0,1,1,2,2,2,2,2
38626,20194,2,2,2,1,1,2,23,1,1,3,3,1,4,0,0,0,1,1,2,2,2,2,2
38627,20194,1,2,2,1,3,2,19,1,2,3,2,1,5,0,0,0,0,1,2,2,2,2,2
38628,20194,1,2,2,1,3,2,19,1,2,3,2,1,5,0,0,0,0,1,2,2,2,2,2
38629,20194,1,2,2,1,1,1,3,1,1,1,1,1,4,0,1,0,0,1,2,1,2,2,3
38630,20194,1,2,2,1,1,1,3,1,1,1,1,1,4,0,1,0,0,1,2,1,2,2,3
38631,20194,1,2,2,1,3,2,19,1,2,2,2,1,2,0,0,0,1,1,2,2,2,2,2
38632,20194,1,2,2,1,3,2,19,1,2,2,2,1,2,0,0,0,1,1,2,2,2,2,2
38633,20194,1,2,2,1,1,4,3,1,2,7,7,2,2,0,1,1,1,2,3,2,3,3,3
